segment_id,event_era,month,dow,missing_count,short_yield_bin,long_yield_bin,spread_bin,short_chg1_bin,short_chg5_bin,long_chg1_bin,long_chg5_bin,spread_chg1_bin,spread_chg5_bin,short_std20_bin,spread_std20_bin,slice_high_rate_vol,target_bear_steepen_shock_10d,row_id
80862372742404863,1,10,3,0,6,5,2,6,8,9,10,10,10,9,6,1,0,3948
80862372742404863,1,10,4,0,6,5,2,9,9,6,10,2,9,9,6,1,0,3949
80862372742404863,1,10,0,0,6,5,2,9,10,7,10,5,9,9,5,1,0,3950
80862372742404863,1,10,1,0,6,5,2,3,8,5,9,8,9,8,4,0,0,3951
80862372742404863,1,10,2,0,6,5,2,3,6,4,7,5,7,8,3,0,0,3952
80862372742404863,1,10,3,0,6,5,2,8,7,5,5,2,2,7,3,0,0,3953
80862372742404863,1,10,4,0,6,5,1,1,3,1,2,2,2,6,3,0,0,3954
80862372742404863,1,10,0,0,6,5,2,9,3,10,4,10,5,5,2,0,0,3955
80862372742404863,1,10,1,0,6,5,2,11,9,11,8,6,4,5,2,0,0,3956
80862372742404863,1,10,2,0,6,5,2,10,10,10,10,9,6,5,2,0,0,3957
80862372742404863,1,10,3,0,6,5,2,3,10,3,10,4,7,4,2,0,0,3958
80862372742404863,1,10,4,0,6,5,1,10,11,7,11,1,7,5,2,0,0,3959
80862372742404863,1,10,0,0,6,5,1,6,11,5,10,4,3,5,2,0,0,3960
80862372742404863,1,11,1,0,6,5,1,8,9,7,7,4,3,6,2,0,0,3961
80862372742404863,1,11,2,0,6,5,2,7,8,9,6,9,3,6,2,0,0,3962
80862372742404863,1,11,3,0,6,6,2,10,10,9,9,6,4,7,1,0,0,3963
80862372742404863,1,11,4,0,6,6,2,6,9,7,9,7,7,7,1,0,0,3964
80862372742404863,1,11,0,0,6,6,2,6,9,5,9,4,7,7,1,0,0,3965
80862372742404863,1,11,1,0,6,5,1,2,6,0,6,1,4,7,2,0,0,3966
80862372742404863,1,11,2,0,6,5,1,11,9,10,7,7,3,7,2,0,0,3967
80862372742404863,1,11,3,0,6,5,1,1,4,0,2,1,1,7,3,0,0,3968
80862372742404863,1,11,0,0,6,5,1,10,8,10,4,7,1,7,3,0,0,3969
80862372742404863,1,11,1,0,6,5,1,2,6,1,2,2,1,7,4,0,0,3970
80862372742404863,1,11,2,0,6,5,1,1,5,1,3,3,1,7,5,0,0,3971
80862372742404863,1,11,3,0,6,5,1,1,1,3,0,9,2,6,5,0,0,3972
80862372742404863,1,11,4,0,6,5,1,9,3,9,4,7,5,6,5,0,0,3973
80862372742404863,1,11,0,0,6,5,1,4,1,2,1,2,3,4,6,0,0,3974
80862372742404863,1,11,1,0,6,5,1,1,1,3,1,10,7,3,6,0,0,3975
80862372742404863,1,11,2,0,6,5,1,10,3,9,5,6,8,3,6,0,0,3976
80862372742404863,1,11,4,0,6,5,1,2,3,2,5,4,7,3,5,0,0,3977
80862372742404863,1,11,0,0,6,5,1,6,2,4,3,3,4,4,5,0,0,3978
80862372742404863,1,11,1,0,6,5,1,11,7,10,7,6,7,4,5,0,0,3979
80862372742404863,1,11,2,0,6,5,1,8,10,7,8,4,3,4,5,0,0,3980
80862372742404863,1,12,3,0,6,5,1,9,10,8,8,5,3,4,5,0,0,3981
80862372742404863,1,12,4,0,6,5,1,3,10,6,9,9,5,4,4,0,0,3982
80862372742404863,1,12,0,0,6,5,1,10,10,10,10,8,8,4,4,0,0,3983
80862372742404863,1,12,1,0,6,5,1,1,7,0,6,1,5,4,3,0,0,3984
80862372742404863,1,12,2,0,6,5,1,6,6,8,7,9,8,3,1,0,0,3985
80862372742404863,1,12,3,0,6,5,1,1,2,2,4,6,8,3,1,0,0,3986
80862372742404863,1,12,4,0,6,5,1,10,6,10,7,8,8,3,0,0,0,3987
80862372742404863,1,12,0,0,6,5,1,9,5,7,5,5,6,3,0,0,0,3988
80862372742404863,1,12,1,0,6,5,1,3,6,4,8,7,9,3,0,0,0,3989
80862372742404863,1,12,2,0,6,5,1,1,3,0,3,1,4,2,0,0,0,3990
80862372742404863,1,12,3,0,6,5,1,6,6,7,6,9,6,2,0,0,0,3991
80862372742404863,1,12,4,0,6,5,1,6,3,4,3,3,3,2,0,0,0,3992
80862372742404863,1,12,0,0,6,5,1,7,2,6,2,4,3,3,0,0,0,3993
80862372742404863,1,12,1,0,6,5,1,10,5,7,3,2,2,3,1,0,0,3994
80862372742404863,1,12,2,0,6,5,1,7,9,8,7,8,4,2,1,0,0,3995
80862372742404863,1,12,3,0,6,5,1,3,8,2,5,2,2,2,1,0,0,3996
80862372742404863,1,12,4,0,6,5,0,2,6,1,3,1,1,2,2,0,0,3997
80862372742404863,1,12,1,0,6,5,0,3,4,2,2,3,1,2,3,0,0,3998
80862372742404863,1,12,2,0,6,5,0,9,3,9,3,9,3,2,4,0,0,3999
80862372742404863,1,12,3,0,6,5,0,7,3,5,2,3,1,2,5,0,0,4000
80862372742404863,1,12,4,0,6,5,0,9,6,7,4,3,2,2,5,0,0,4001
80862372742404863,1,1,1,0,6,5,0,0,4,4,6,11,8,2,5,0,0,4002
80862372742404863,1,1,2,0,6,5,1,2,3,5,7,9,10,2,5,0,0,4003
80862372742404863,1,1,3,0,6,5,1,8,3,6,5,3,8,2,5,0,0,4004
80862372742404863,1,1,4,0,6,5,0,10,5,7,6,2,8,2,5,0,0,4005
80862372742404863,1,1,0,0,6,5,0,6,3,6,6,6,9,2,5,0,0,4006
80862372742404863,1,1,1,0,6,5,0,10,9,10,8,6,5,2,5,0,0,4007
80862372742404863,1,1,2,0,6,5,0,9,10,9,9,6,3,2,4,0,0,4008
80862372742404863,1,1,3,0,6,5,0,1,9,2,8,8,5,2,3,0,0,4009
80862372742404863,1,1,4,0,6,5,0,1,4,1,5,4,6,2,3,0,0,4010
80862372742404863,1,1,1,0,6,5,0,5,4,4,4,3,5,2,2,0,0,4011
80862372742404863,1,1,2,0,6,5,0,6,2,6,3,6,5,2,2,0,0,4012
80862372742404863,1,1,3,0,6,5,0,10,2,9,3,6,5,2,1,0,0,4013
80862372742404863,1,1,4,0,6,5,0,6,5,5,4,4,3,2,1,0,0,4014
80862372742404863,1,1,0,0,6,5,0,3,6,5,6,8,5,2,1,0,0,4015
80862372742404863,1,1,1,0,6,5,0,9,8,9,8,9,8,2,0,0,0,4016
80862372742404863,1,1,2,0,6,5,0,11,10,11,10,6,8,2,0,0,0,4017
80862372742404863,1,1,3,0,6,5,1,9,10,9,10,7,8,3,0,0,0,4018
80862372742404863,1,1,4,0,6,5,0,8,10,4,10,1,7,4,0,0,0,4019
80862372742404863,1,1,0,0,6,5,0,7,11,8,11,8,7,5,0,0,0,4020
80862372742404863,1,1,1,0,6,5,0,9,11,5,10,1,3,5,0,0,0,4021
80862372742404863,1,2,2,0,7,5,0,10,10,9,9,4,2,6,0,0,0,4022
80862372742404863,1,2,3,0,7,5,0,6,10,6,7,6,2,7,0,0,0,4023
80862372742404863,1,2,4,0,7,5,0,6,9,3,7,1,2,7,1,0,0,4024
80862372742404863,1,2,0,0,7,5,0,9,10,7,6,2,1,8,2,0,0,4025
80862372742404863,1,2,1,0,7,5,0,5,9,8,7,10,3,8,3,0,0,4026
80862372742404863,1,2,2,0,7,5,0,9,8,4,5,1,2,9,4,1,0,4027
80862372742404863,1,2,3,0,7,5,0,9,9,4,5,1,1,9,5,1,0,4028
80862372742404863,1,2,4,0,7,5,0,9,10,10,8,9,2,9,6,1,0,4029
80862372742404863,1,2,0,0,7,5,0,4,9,5,7,7,4,9,6,1,0,4030
80862372742404863,1,2,1,0,7,5,0,8,9,9,8,9,3,9,6,1,0,4031
80862372742404863,1,2,2,0,7,5,0,8,9,5,8,2,4,9,6,1,0,4032
80862372742404863,1,2,3,0,7,5,0,3,8,4,8,5,7,9,6,1,0,4033
80862372742404863,1,2,4,0,7,5,0,2,4,2,4,3,4,8,7,0,0,4034
80862372742404863,1,2,1,0,7,5,0,10,8,9,6,3,3,7,7,0,0,4035
80862372742404863,1,2,2,0,7,5,0,2,5,2,3,4,1,6,7,0,0,4036
80862372742404863,1,2,3,0,7,5,0,10,6,8,4,3,2,5,7,0,0,4037
80862372742404863,1,2,4,0,7,5,0,9,8,8,6,6,2,5,7,0,0,4038
80862372742404863,1,2,0,0,7,5,0,6,9,7,8,7,3,5,6,0,0,4039
80862372742404863,1,2,1,0,7,5,0,1,5,2,5,7,5,4,6,0,0,4040
80862372742404863,1,3,2,0,7,5,0,8,8,9,8,9,8,3,5,0,0,4041
80862372742404863,1,3,3,0,7,5,0,7,6,10,9,10,10,3,5,0,0,4042
80862372742404863,1,3,4,0,7,6,0,10,7,9,9,6,10,3,4,0,0,4043
80862372742404863,1,3,0,0,7,6,0,7,7,10,10,11,11,2,4,0,0,4044
80862372742404863,1,3,1,0,7,6,0,6,9,6,11,6,11,2,5,0,0,4045
80862372742404863,1,3,2,0,7,6,0,1,6,5,10,10,11,2,6,0,0,4046
80862372742404863,1,3,3,0,7,6,0,6,6,7,9,7,10,2,6,0,0,4047
80862372742404863,1,3,4,0,7,6,0,9,5,7,9,5,10,1,7,0,0,4048
80862372742404863,1,3,0,0,7,6,0,6,4,7,7,7,9,1,8,0,0,4049
80862372742404863,1,3,1,0,7,6,1,0,1,1,5,9,10,2,8,0,0,4050
80862372742404863,1,3,2,0,7,6,1,9,4,8,6,4,8,2,8,0,0,4051
80862372742404863,1,3,3,0,7,6,0,0,2,0,3,4,7,2,9,0,0,4052
80862372742404863,1,3,4,0,7,6,0,9,2,8,3,5,7,2,9,0,0,4053
80862372742404863,1,3,0,0,7,6,0,6,2,4,2,3,4,2,9,0,0,4054
80862372742404863,1,3,1,0,7,6,0,11,9,10,6,3,2,2,9,0,0,4055
80862372742404863,1,3,2,0,7,6,0,9,8,5,5,1,1,2,8,0,0,4056
80862372742404863,1,3,3,0,7,6,0,9,11,9,9,7,1,3,8,0,0,4057
80862372742404863,1,3,4,0,7,6,0,1,9,1,6,3,1,3,7,0,1,4058
80862372742404863,1,3,0,0,7,6,0,6,9,9,7,10,4,2,6,0,0,4059
80862372742404863,1,3,1,0,7,6,0,11,10,11,9,6,5,3,5,0,0,4060
80862372742404863,1,3,2,0,7,6,0,8,9,7,9,7,8,3,4,0,0,4061
80862372742404863,1,3,3,0,7,6,0,8,9,10,10,10,9,4,4,0,0,4062
80862372742404863,1,3,4,0,7,6,1,3,10,6,11,9,10,4,3,0,0,4063
80862372742404863,1,4,0,0,7,6,0,10,11,7,11,2,8,5,3,0,0,4064
80862372742404863,1,4,1,0,7,6,0,3,8,5,9,8,9,5,3,0,0,4065
80862372742404863,1,4,2,0,7,6,0,2,5,3,7,6,9,5,3,0,0,4066
80862372742404863,1,4,3,0,7,6,1,9,6,10,7,10,9,6,3,0,0,4067
80862372742404863,1,4,4,0,7,6,1,10,9,10,9,9,9,6,4,0,0,4068
80862372742404863,1,4,0,0,7,6,1,6,7,6,9,6,10,7,4,0,0,4069
80862372742404863,1,4,1,0,7,6,1,5,8,2,8,1,7,7,4,0,0,4070
80862372742404863,1,4,2,0,7,6,1,9,10,10,10,9,9,7,5,0,0,4071
80862372742404863,1,4,3,0,7,6,1,10,10,10,10,9,8,7,5,0,0,4072
80862372742404863,1,4,0,0,7,6,1,1,7,2,7,7,7,6,6,0,0,4073
80862372742404863,1,4,1,0,7,6,1,0,3,4,7,11,10,5,7,0,0,4074
80862372742404863,1,4,2,0,7,6,1,9,5,10,10,9,11,5,7,0,0,4075
80862372742404863,1,4,3,0,7,6,1,9,4,6,8,2,10,4,8,0,0,4076
80862372742404863,1,4,4,0,7,6,1,8,3,3,4,1,7,4,7,0,0,4077
80862372742404863,1,4,0,0,7,6,1,4,4,4,5,5,6,3,7,0,0,4078
80862372742404863,1,4,1,0,7,6,1,11,10,11,9,9,3,3,7,0,0,4079
80862372742404863,1,4,2,0,7,6,1,10,10,10,9,7,2,3,6,0,0,4080
80862372742404863,1,4,3,0,7,6,1,0,7,3,8,11,8,3,6,0,0,4081
80862372742404863,1,4,4,0,7,6,2,2,4,4,8,9,10,3,6,0,0,4082
80862372742404863,1,5,0,0,7,7,2,11,9,10,10,5,10,3,7,0,0,4083
80862372742404863,1,5,1,0,7,6,2,3,4,4,8,7,10,3,7,0,0,4084
80862372742404863,1,5,2,0,7,7,2,9,3,9,7,7,10,3,7,0,0,4085
80862372742404863,1,5,3,0,7,7,2,9,9,7,8,3,7,2,6,0,0,4086
80862372742404863,1,5,4,0,7,6,1,3,9,2,8,3,4,2,6,0,0,4087
80862372742404863,1,5,0,0,7,6,1,9,7,6,5,2,2,2,6,0,0,4088
80862372742404863,1,5,1,0,7,7,1,6,8,7,6,7,3,2,6,0,0,4089
80862372742404863,1,5,2,0,7,7,1,10,9,6,5,1,1,3,5,0,0,4090
80862372742404863,1,5,3,0,7,7,1,3,7,7,5,9,2,3,4,0,0,4091
80862372742404863,1,5,4,0,7,7,2,8,9,10,8,10,6,3,4,0,0,4092
80862372742404863,1,5,0,0,7,7,1,3,7,2,7,2,7,3,3,0,0,4093
80862372742404863,1,5,1,0,7,6,1,2,5,1,5,2,4,3,3,0,0,4094
80862372742404863,1,5,2,0,7,7,2,7,3,10,7,11,10,2,4,0,0,4095
80862372742404863,1,5,3,0,7,6,1,3,3,0,4,0,5,2,4,0,0,4096
80862372742404863,1,5,4,0,7,6,1,8,3,3,1,1,1,2,4,0,0,4097
80862372742404863,1,5,0,0,7,6,1,3,3,5,2,7,2,2,4,0,0,4098
80862372742404863,1,5,1,0,7,6,1,9,6,9,5,7,3,2,4,0,0,4099
80862372742404863,1,5,2,0,7,6,1,3,4,2,1,3,1,2,5,0,0,4100
80862372742404863,1,5,3,0,7,6,1,10,8,9,6,6,2,2,5,0,0,4101
80862372742404863,1,5,4,0,7,6,1,3,6,4,6,7,7,1,5,0,0,4102
80862372742404863,1,5,1,0,7,6,1,9,8,9,8,6,6,1,5,0,0,4103
80862372742404863,1,5,2,0,7,6,1,10,9,9,8,3,4,1,5,0,0,4104
80862372742404863,1,6,3,0,7,6,1,6,10,5,9,4,4,1,5,0,0,4105
80862372742404863,1,6,4,0,7,6,1,0,2,0,3,7,5,2,4,0,0,4106
80862372742404863,1,6,0,0,7,6,0,11,8,7,4,0,1,2,5,0,0,4107
80862372742404863,1,6,1,0,7,6,0,6,6,5,3,4,1,2,5,0,0,4108
80862372742404863,1,6,2,0,7,6,0,9,4,7,2,3,1,2,6,0,0,4109
80862372742404863,1,6,3,0,7,6,0,5,4,4,2,4,1,2,7,0,0,4110
80862372742404863,1,6,4,0,7,6,0,6,10,4,5,3,0,2,7,0,0,4111
80862372742404863,1,6,0,0,7,6,0,7,7,7,5,6,2,2,7,0,0,4112
80862372742404863,1,6,1,0,7,6,0,6,7,4,4,2,1,2,8,0,0,4113
80862372742404863,1,6,2,0,8,6,0,11,10,11,7,3,2,3,8,0,0,4114
80862372742404863,1,6,3,0,8,6,0,9,10,10,9,9,3,4,7,0,0,4115
80862372742404863,1,6,4,0,8,7,0,9,11,9,10,7,5,5,7,0,0,4116
80862372742404863,1,6,0,0,8,7,0,9,11,7,10,2,4,6,7,0,0,4117
80862372742404863,1,6,1,0,8,7,0,6,11,7,11,8,7,6,7,0,0,4118
80862372742404863,1,6,2,0,8,7,0,7,10,7,10,6,8,7,7,0,0,4119
80862372742404863,1,6,3,0,8,7,0,9,10,9,9,7,7,7,7,0,0,4120
80862372742404863,1,6,4,0,8,7,0,9,10,9,9,5,5,8,7,0,0,4121
80862372742404863,1,6,0,0,8,7,0,6,9,7,10,9,8,8,6,0,0,4122
80862372742404863,1,6,1,0,8,7,0,3,8,2,8,3,7,9,5,1,0,4123
80862372742404863,1,6,2,0,8,7,0,10,10,9,9,4,6,9,4,1,0,4124
80862372742404863,1,6,3,0,8,7,0,0,4,3,7,11,9,9,4,1,0,4125
80862372742404863,1,6,4,0,8,7,0,1,1,1,3,3,8,8,2,0,0,4126
80862372742404863,1,7,0,0,8,7,0,7,2,6,2,4,6,8,1,0,0,4127
80862372742404863,1,7,2,0,8,7,0,11,6,11,7,7,8,8,1,0,0,4128
80862372742404863,1,7,3,0,8,7,0,3,2,2,4,3,7,7,0,0,0,4129
80862372742404863,1,7,4,0,8,7,0,1,3,1,3,5,3,6,0,0,0,4130
80862372742404863,1,7,0,0,8,7,0,6,6,5,5,4,3,5,0,0,0,4131
80862372742404863,1,7,1,0,8,6,0,6,6,3,4,1,2,4,1,0,0,4132
80862372742404863,1,7,2,0,8,6,0,6,2,6,1,6,2,3,1,0,0,4133
80862372742404863,1,7,3,0,8,6,0,1,2,4,2,10,5,3,1,0,0,4134
80862372742404863,1,7,4,0,8,6,0,2,2,5,3,10,8,3,1,0,0,4135
80862372742404863,1,7,0,0,8,6,0,10,3,6,4,1,5,4,1,0,0,4136
80862372742404863,1,7,1,0,8,7,0,11,7,10,7,3,7,4,1,0,0,4137
80862372742404863,1,7,2,0,8,6,0,0,3,1,4,6,7,4,1,0,0,4138
80862372742404863,1,7,3,0,8,6,0,1,2,3,4,10,7,5,1,0,0,4139
80862372742404863,1,7,4,0,8,6,0,9,6,7,5,5,4,5,1,0,0,4140
80862372742404863,1,7,0,0,8,6,0,8,4,6,5,3,6,5,1,0,0,4141
80862372742404863,1,7,1,0,8,6,0,8,2,8,4,7,8,4,1,0,0,4142
80862372742404863,1,7,2,0,8,6,0,1,2,3,5,9,9,4,1,0,0,4143
80862372742404863,1,7,3,0,8,6,0,8,7,9,7,9,8,4,1,0,0,4144
80862372742404863,1,7,4,0,7,6,0,0,2,1,4,9,9,5,2,0,0,4145
80862372742404863,1,7,0,0,7,6,0,4,1,5,4,7,10,5,2,0,0,4146
80862372742404863,1,8,1,0,7,6,0,6,1,6,3,6,10,6,3,0,0,4147
80862372742404863,1,8,2,0,7,6,0,6,2,3,3,1,7,6,3,0,0,4148
80862372742404863,1,8,3,0,7,6,0,8,2,6,2,3,4,6,3,0,0,4149
80862372742404863,1,8,4,0,7,6,0,0,2,2,3,9,4,6,3,0,0,4150
80862372742404863,1,8,0,0,7,6,0,10,5,7,3,1,2,6,3,0,0,4151
80862372742404863,1,8,1,0,7,6,0,1,3,6,3,11,5,7,3,0,0,4152
80862372742404863,1,8,2,0,7,6,0,6,3,5,4,4,7,7,2,0,0,4153
80862372742404863,1,8,3,0,7,6,0,8,3,7,5,4,8,7,2,0,0,4154
80862372742404863,1,8,4,0,7,6,0,9,8,9,8,7,7,7,2,0,0,4155
80862372742404863,1,8,0,0,7,6,0,10,8,9,8,3,8,6,2,0,0,4156
80862372742404863,1,8,1,0,7,6,0,1,8,1,6,5,3,5,2,0,0,4157
80862372742404863,1,8,2,0,7,6,0,0,3,1,4,8,5,5,1,0,0,4158
80862372742404863,1,8,3,0,7,6,0,8,3,6,4,3,4,5,1,0,0,4159
80862372742404863,1,8,4,0,7,6,0,3,2,3,1,3,3,5,1,0,0,4160
80862372742404863,1,8,0,0,7,6,0,3,0,4,0,7,4,5,1,0,0,4161
80862372742404863,1,8,1,0,7,6,0,9,2,6,2,2,3,4,1,0,0,4162
80862372742404863,1,8,2,0,7,6,0,6,6,6,4,6,2,4,1,0,0,4163
80862372742404863,1,8,3,0,7,6,0,7,5,4,3,2,2,3,2,0,0,4164
80862372742404863,1,8,4,0,7,6,0,3,5,4,4,6,3,3,3,0,0,4165
80862372742404863,1,8,0,0,7,6,0,8,8,7,5,4,2,3,3,0,0,4166
80862372742404863,1,8,1,0,7,6,0,5,6,5,5,6,3,3,3,0,0,4167
80862372742404863,1,8,2,0,7,6,0,2,3,3,3,7,4,3,3,0,0,4168
80862372742404863,1,8,3,0,7,6,0,2,2,4,3,9,8,3,3,0,0,4169
80862372742404863,1,9,4,0,7,6,0,3,2,5,4,8,8,4,3,0,0,4170
80862372742404863,1,9,1,0,7,6,0,9,2,10,5,9,10,4,3,0,0,4171
80862372742404863,1,9,2,0,7,6,0,9,3,7,6,5,9,4,3,0,0,4172
80862372742404863,1,9,3,0,7,6,0,6,5,6,7,6,9,4,3,0,0,4173
80862372742404863,1,9,4,0,7,6,0,3,6,4,7,7,8,4,2,0,0,4174
80862372742404863,1,9,0,0,7,6,0,9,9,7,8,3,6,4,2,0,0,4175
80862372742404863,1,9,1,0,7,6,0,5,7,4,6,4,4,2,2,0,0,4176
80862372742404863,1,9,2,0,7,6,0,3,4,4,5,7,5,2,2,0,0,4177
80862372742404863,1,9,3,0,7,6,0,9,6,8,6,4,4,2,1,0,0,4178
80862372742404863,1,9,4,0,7,6,0,10,9,7,7,1,2,2,1,0,0,4179
80862372742404863,1,9,0,0,7,6,0,7,8,7,6,6,3,2,1,0,0,4180
80862372742404863,1,9,1,0,7,6,0,0,4,1,4,9,5,2,1,0,0,4181
80862372742404863,1,9,2,0,7,6,0,8,6,5,4,2,2,2,1,0,0,4182
80862372742404863,1,9,3,0,7,6,0,0,1,0,1,9,4,3,1,0,0,4183
80862372742404863,1,9,4,0,7,5,0,2,0,1,0,3,6,3,1,0,0,4184
80862372742404863,1,9,0,0,7,5,0,2,0,2,0,6,6,5,1,0,0,4185
80862372742404863,1,9,1,0,7,5,0,10,1,9,1,3,3,5,2,0,0,4186
80862372742404863,1,9,2,0,7,5,0,3,1,7,1,9,7,5,1,0,0,4187
80862372742404863,1,9,3,0,7,5,0,8,4,9,5,8,7,6,1,0,0,4188
80862372742404863,1,9,4,0,7,5,0,9,8,7,7,2,6,6,1,0,0,4189
80862372742404863,1,10,0,0,7,5,0,1,8,4,8,10,8,6,1,0,0,4190
80862372742404863,1,10,1,0,7,5,0,7,5,6,7,4,9,6,1,0,0,4191
80862372742404863,1,10,2,0,7,5,0,0,2,2,5,9,8,7,1,0,0,4192
80862372742404863,1,10,3,0,7,5,0,10,4,9,5,3,7,7,1,0,0,4193
80862372742404863,1,10,4,0,7,6,0,11,8,11,8,6,8,7,1,0,0,4194
80862372742404863,1,10,1,0,7,6,0,11,11,10,10,1,3,7,0,0,0,4195
80862372742404863,1,10,2,0,7,6,0,9,11,9,10,7,4,7,0,0,0,4196
80862372742404863,1,10,3,0,7,6,0,6,11,7,11,7,3,7,0,0,0,4197
80862372742404863,1,10,4,0,7,6,0,9,11,7,11,5,4,7,0,0,0,4198
80862372742404863,1,10,0,0,7,6,0,3,10,4,9,7,4,7,0,0,0,4199
80862372742404863,1,10,1,0,7,6,0,3,6,5,7,7,8,7,0,0,0,4200
80862372742404863,1,10,2,0,7,6,0,8,6,4,5,1,5,7,0,0,0,4201
80862372742404863,1,10,3,0,7,6,0,6,6,8,6,9,6,7,0,0,0,4202
80862372742404863,1,10,4,0,7,6,0,9,6,6,5,2,4,8,0,0,0,4203
80862372742404863,1,10,0,0,7,6,0,9,9,9,7,7,5,8,0,0,0,4204
80862372742404863,1,10,1,0,7,6,0,7,9,6,8,4,3,8,0,0,0,4205
80862372742404863,1,10,2,0,7,6,0,2,8,2,6,3,4,8,0,0,0,4206
80862372742404863,1,10,3,0,7,6,0,0,3,2,4,9,4,8,1,0,0,4207
80862372742404863,1,10,4,0,7,6,0,1,1,1,2,5,6,7,1,0,0,4208
80862372742404863,1,10,0,0,7,6,0,9,1,6,1,2,3,7,1,0,0,4209
80862372742404863,1,10,1,0,7,5,0,0,0,1,0,7,4,7,1,0,0,4210
80862372742404863,1,11,2,0,7,5,0,1,0,2,0,7,7,7,1,0,0,4211
80862372742404863,1,11,3,0,7,5,0,7,1,8,1,9,6,6,1,0,0,4212
80862372742404863,1,11,4,0,7,6,0,11,9,11,7,1,4,5,0,0,0,4213
80862372742404863,1,11,0,0,7,6,0,6,8,5,7,4,5,5,0,0,0,4214
80862372742404863,1,11,1,0,7,6,0,1,9,2,8,7,5,5,1,0,0,4215
80862372742404863,1,11,2,0,7,5,0,3,10,4,8,5,4,5,1,0,0,4216
80862372742404863,1,11,3,0,7,5,0,6,9,4,7,3,2,5,1,0,0,4217
80862372742404863,1,11,4,0,7,5,0,3,2,3,1,3,3,5,2,0,0,4218
80862372742404863,1,11,0,0,7,5,0,9,2,8,2,5,3,5,2,0,0,4219
80862372742404863,1,11,1,0,7,5,0,3,4,2,3,2,2,5,3,0,0,4220
80862372742404863,1,11,2,0,7,5,0,10,8,9,5,3,1,5,4,0,0,4221
80862372742404863,1,11,3,0,7,6,0,10,10,10,7,6,2,5,4,0,0,4222
80862372742404863,1,11,4,0,7,5,0,0,7,2,7,10,5,5,4,0,0,4223
80862372742404863,1,11,0,0,7,5,0,6,6,4,5,3,5,5,4,0,0,4224
80862372742404863,1,11,1,0,7,5,0,5,6,4,6,4,6,4,4,0,0,4225
80862372742404863,1,11,2,0,7,5,0,5,3,5,4,6,7,3,4,0,0,4226
80862372742404863,1,11,4,0,7,5,0,5,1,4,2,3,6,3,4,0,0,4227
80862372742404863,1,11,0,0,7,5,0,3,3,5,3,8,4,3,4,0,0,4228
80862372742404863,1,11,1,0,7,5,0,2,2,3,3,7,6,3,4,0,0,4229
80862372742404863,1,11,2,0,7,5,0,9,3,7,3,3,5,3,4,0,0,4230
80862372742404863,1,11,3,0,7,5,0,0,1,1,2,8,7,4,3,0,0,4231
80862372742404863,1,12,4,0,6,5,0,0,0,3,2,11,10,6,3,0,0,4232
80862372742404863,1,12,0,0,6,5,0,6,0,6,2,6,10,7,3,0,0,4233
80862372742404863,1,12,1,0,6,5,0,6,1,8,4,9,10,7,4,0,0,4234
80862372742404863,1,12,2,0,7,5,0,11,1,9,4,1,10,8,4,0,0,4235
80862372742404863,1,12,3,0,7,5,0,5,3,7,7,9,10,8,4,0,0,4236
80862372742404863,1,12,4,0,7,5,0,11,11,10,10,1,3,8,4,0,0,4237
80862372742404863,1,12,0,0,7,5,0,5,11,2,9,1,2,8,4,0,0,4238
80862372742404863,1,12,1,0,7,5,0,1,10,3,7,10,2,8,4,0,0,4239
80862372742404863,1,12,2,0,7,5,0,11,10,11,9,6,5,8,4,0,0,4240
80862372742404863,1,12,3,0,7,5,0,9,11,7,9,3,2,7,4,0,0,4241
80862372742404863,1,12,4,0,7,5,0,6,9,6,7,6,5,6,3,0,0,4242
80862372742404863,1,12,0,0,7,5,0,3,8,6,9,9,9,6,4,0,0,4243
80862372742404863,1,12,1,0,7,5,0,6,10,6,9,6,7,6,3,0,0,4244
80862372742404863,1,12,2,0,7,5,0,6,6,6,7,6,7,6,3,0,0,4245
80862372742404863,1,12,3,0,7,5,0,1,2,2,4,6,8,6,3,0,0,4246
80862372742404863,1,12,4,0,7,5,0,10,4,11,7,10,9,5,3,0,0,4247
80862372742404863,1,12,1,0,7,5,0,6,6,4,6,3,7,5,2,0,0,4248
80862372742404863,1,12,2,0,7,6,0,10,9,10,8,4,6,6,2,0,0,4249
80862372742404863,1,12,3,0,7,6,0,10,10,9,9,3,5,7,1,0,0,4250
80862372742404863,1,12,4,0,7,6,0,6,11,7,10,7,6,7,1,0,0,4251
80862372742404863,1,1,1,0,7,6,0,3,10,3,8,4,3,7,1,0,0,4252
80862372742404863,1,1,2,0,7,6,0,2,8,5,8,10,7,6,1,0,0,4253
80862372742404863,1,1,3,0,7,5,0,1,3,2,4,6,7,5,0,0,0,4254
80862372742404863,1,1,4,0,7,6,0,10,2,9,4,3,7,4,0,0,0,4255
80862372742404863,1,1,0,0,7,6,0,9,3,7,4,3,5,4,0,0,0,4256
80862372742404863,1,1,1,0,7,6,0,7,5,6,5,4,5,4,0,0,0,4257
80862372742404863,1,1,2,0,7,6,0,8,8,9,7,8,4,4,0,0,0,4258
80862372742404863,1,1,3,0,7,6,0,10,11,10,10,5,3,3,0,0,0,4259
80862372742404863,1,1,4,0,7,6,0,8,10,8,10,7,5,4,0,0,0,4260
80862372742404863,1,1,1,0,7,6,0,3,9,4,9,6,7,4,0,0,0,4261
